epoca,mse
1874,0.000367
1875,0.000367
1876,0.000366
1877,0.000366
1878,0.000366
1879,0.000366
1880,0.000365
1881,0.000365
1882,0.000365
1883,0.000365
1884,0.000365
1885,0.000364
1886,0.000364
1887,0.000364
1888,0.000364
1889,0.000363
1890,0.000363
1891,0.000363
1892,0.000363
1893,0.000363
1894,0.000362
1895,0.000362
1896,0.000362
1897,0.000362
1898,0.000361
1899,0.000361
1900,0.000361
1901,0.000361
1902,0.000361
1903,0.000360
1904,0.000360
1905,0.000360
1906,0.000360
1907,0.000359
1908,0.000359
1909,0.000359
1910,0.000359
1911,0.000359
1912,0.000358
1913,0.000358
1914,0.000358
1915,0.000358
1916,0.000357
1917,0.000357
1918,0.000357
1919,0.000357
1920,0.000357
1921,0.000356
1922,0.000356
1923,0.000356
1924,0.000356
1925,0.000356
1926,0.000355
1927,0.000355
1928,0.000355
1929,0.000355
1930,0.000354
1931,0.000354
1932,0.000354
1933,0.000354
1934,0.000354
1935,0.000353
1936,0.000353
1937,0.000353
1938,0.000353
1939,0.000353
1940,0.000352
1941,0.000352
1942,0.000352
1943,0.000352
1944,0.000351
1945,0.000351
1946,0.000351
1947,0.000351
1948,0.000351
1949,0.000350
1950,0.000350
1951,0.000350
1952,0.000350
1953,0.000350
1954,0.000349
1955,0.000349
1956,0.000349
1957,0.000349
1958,0.000349
1959,0.000348
1960,0.000348
1961,0.000348
1962,0.000348
1963,0.000347
1964,0.000347
1965,0.000347
1966,0.000347
1967,0.000347
1968,0.000346
1969,0.000346
1970,0.000346
1971,0.000346
1972,0.000346
1973,0.000345
1974,0.000345
1975,0.000345
1976,0.000345
1977,0.000345
1978,0.000344
1979,0.000344
1980,0.000344
1981,0.000344
1982,0.000344
1983,0.000343
1984,0.000343
1985,0.000343
1986,0.000343
1987,0.000343
1988,0.000342
1989,0.000342
1990,0.000342
1991,0.000342
1992,0.000342
1993,0.000341
1994,0.000341
1995,0.000341
1996,0.000341
1997,0.000341
1998,0.000340
1999,0.000340
2000,0.000340
2001,0.000340
2002,0.000340
2003,0.000339
2004,0.000339
2005,0.000339
2006,0.000339
2007,0.000339
2008,0.000338
2009,0.000338
2010,0.000338
2011,0.000338
2012,0.000338
2013,0.000337
2014,0.000337
2015,0.000337
2016,0.000337
2017,0.000337
2018,0.000336
2019,0.000336
2020,0.000336
2021,0.000336
2022,0.000336
2023,0.000335
2024,0.000335
2025,0.000335
2026,0.000335
2027,0.000335
2028,0.000335
2029,0.000334
2030,0.000334
2031,0.000334
2032,0.000334
2033,0.000334
2034,0.000333
2035,0.000333
2036,0.000333
2037,0.000333
2038,0.000333
2039,0.000332
2040,0.000332
2041,0.000332
2042,0.000332
2043,0.000332
2044,0.000331
2045,0.000331
2046,0.000331
2047,0.000331
2048,0.000331
2049,0.000331
2050,0.000330
2051,0.000330
2052,0.000330
2053,0.000330
2054,0.000330
2055,0.000329
2056,0.000329
2057,0.000329
2058,0.000329
2059,0.000329
2060,0.000328
2061,0.000328
2062,0.000328
2063,0.000328
2064,0.000328
2065,0.000328
2066,0.000327
2067,0.000327
2068,0.000327
2069,0.000327
2070,0.000327
2071,0.000326
2072,0.000326
2073,0.000326
2074,0.000326
2075,0.000326
2076,0.000326
2077,0.000325
2078,0.000325
2079,0.000325
2080,0.000325
2081,0.000325
2082,0.000324
2083,0.000324
2084,0.000324
2085,0.000324
2086,0.000324
2087,0.000324
2088,0.000323
2089,0.000323
2090,0.000323
2091,0.000323
2092,0.000323
2093,0.000322
2094,0.000322
2095,0.000322
2096,0.000322
2097,0.000322
2098,0.000322
2099,0.000321
2100,0.000321
2101,0.000321
2102,0.000321
2103,0.000321
2104,0.000321
2105,0.000320
2106,0.000320
2107,0.000320
2108,0.000320
2109,0.000320
2110,0.000319
2111,0.000319
2112,0.000319
2113,0.000319
2114,0.000319
2115,0.000319
2116,0.000318
2117,0.000318
2118,0.000318
2119,0.000318
2120,0.000318
2121,0.000318
2122,0.000317
2123,0.000317
2124,0.000317
2125,0.000317
2126,0.000317
2127,0.000316
2128,0.000316
2129,0.000316
2130,0.000316
2131,0.000316
2132,0.000316
2133,0.000315
2134,0.000315
2135,0.000315
2136,0.000315
2137,0.000315
2138,0.000315
2139,0.000314
2140,0.000314
2141,0.000314
2142,0.000314
2143,0.000314
2144,0.000314
2145,0.000313
2146,0.000313
2147,0.000313
2148,0.000313
2149,0.000313
2150,0.000313
2151,0.000312
2152,0.000312
2153,0.000312
2154,0.000312
2155,0.000312
2156,0.000312
2157,0.000311
2158,0.000311
2159,0.000311
2160,0.000311
2161,0.000311
2162,0.000311
2163,0.000310
2164,0.000310
2165,0.000310
2166,0.000310
2167,0.000310
2168,0.000310
2169,0.000309
2170,0.000309
2171,0.000309
2172,0.000309
2173,0.000309
2174,0.000309
2175,0.000308
2176,0.000308
2177,0.000308
2178,0.000308
2179,0.000308
2180,0.000308
2181,0.000307
2182,0.000307
2183,0.000307
2184,0.000307
2185,0.000307
2186,0.000307
2187,0.000306
2188,0.000306
2189,0.000306
2190,0.000306
2191,0.000306
2192,0.000306
2193,0.000305
2194,0.000305
2195,0.000305
2196,0.000305
2197,0.000305
2198,0.000305
2199,0.000304
2200,0.000304
2201,0.000304
2202,0.000304
2203,0.000304
2204,0.000304
2205,0.000304
2206,0.000303
2207,0.000303
2208,0.000303
2209,0.000303
2210,0.000303
2211,0.000303
2212,0.000302
2213,0.000302
2214,0.000302
2215,0.000302
2216,0.000302
2217,0.000302
2218,0.000301
2219,0.000301
2220,0.000301
2221,0.000301
2222,0.000301
2223,0.000301
2224,0.000301
2225,0.000300
2226,0.000300
2227,0.000300
2228,0.000300
2229,0.000300
2230,0.000300
2231,0.000299
2232,0.000299
2233,0.000299
2234,0.000299
2235,0.000299
2236,0.000299
2237,0.000298
2238,0.000298
2239,0.000298
2240,0.000298
2241,0.000298
2242,0.000298
2243,0.000298
2244,0.000297
2245,0.000297
2246,0.000297
2247,0.000297
2248,0.000297
2249,0.000297
2250,0.000296
2251,0.000296
2252,0.000296
2253,0.000296
2254,0.000296
2255,0.000296
2256,0.000296
2257,0.000295
2258,0.000295
2259,0.000295
2260,0.000295
2261,0.000295
2262,0.000295
2263,0.000295
2264,0.000294
2265,0.000294
2266,0.000294
2267,0.000294
2268,0.000294
2269,0.000294
2270,0.000293
2271,0.000293
2272,0.000293
2273,0.000293
2274,0.000293
2275,0.000293
2276,0.000293
2277,0.000292
2278,0.000292
2279,0.000292
2280,0.000292
2281,0.000292
2282,0.000292
2283,0.000292
2284,0.000291
2285,0.000291
2286,0.000291
2287,0.000291
2288,0.000291
2289,0.000291
2290,0.000290
2291,0.000290
2292,0.000290
2293,0.000290
2294,0.000290
2295,0.000290
2296,0.000290
2297,0.000289
2298,0.000289
2299,0.000289
2300,0.000289
2301,0.000289
2302,0.000289
2303,0.000289
2304,0.000288
2305,0.000288
2306,0.000288
2307,0.000288
2308,0.000288
2309,0.000288
2310,0.000288
2311,0.000287
2312,0.000287
2313,0.000287
2314,0.000287
2315,0.000287
2316,0.000287
2317,0.000287
2318,0.000286
2319,0.000286
2320,0.000286
2321,0.000286
2322,0.000286
2323,0.000286
2324,0.000286
2325,0.000285
2326,0.000285
2327,0.000285
2328,0.000285
2329,0.000285
2330,0.000285
2331,0.000285
2332,0.000284
2333,0.000284
2334,0.000284
2335,0.000284
2336,0.000284
2337,0.000284
2338,0.000284
2339,0.000283
2340,0.000283
2341,0.000283
2342,0.000283
2343,0.000283
2344,0.000283
2345,0.000283
2346,0.000282
2347,0.000282
2348,0.000282
2349,0.000282
2350,0.000282
2351,0.000282
2352,0.000282
2353,0.000282
2354,0.000281
2355,0.000281
2356,0.000281
2357,0.000281
2358,0.000281
2359,0.000281
2360,0.000281
2361,0.000280
2362,0.000280
2363,0.000280
2364,0.000280
2365,0.000280
2366,0.000280
2367,0.000280
2368,0.000279
2369,0.000279
2370,0.000279
2371,0.000279
2372,0.000279
2373,0.000279
2374,0.000279
2375,0.000278
2376,0.000278
2377,0.000278
2378,0.000278
2379,0.000278
2380,0.000278
2381,0.000278
2382,0.000278
2383,0.000277
2384,0.000277
2385,0.000277
2386,0.000277
2387,0.000277
2388,0.000277
2389,0.000277
2390,0.000276
2391,0.000276
2392,0.000276
2393,0.000276
2394,0.000276
2395,0.000276
2396,0.000276
2397,0.000276
2398,0.000275
2399,0.000275
2400,0.000275
2401,0.000275
2402,0.000275
2403,0.000275
2404,0.000275
2405,0.000274
2406,0.000274
2407,0.000274
2408,0.000274
2409,0.000274
2410,0.000274
2411,0.000274
2412,0.000274
2413,0.000273
2414,0.000273
2415,0.000273
2416,0.000273
2417,0.000273
2418,0.000273
2419,0.000273
2420,0.000273
2421,0.000272
2422,0.000272
2423,0.000272
2424,0.000272
2425,0.000272
2426,0.000272
2427,0.000272
2428,0.000271
2429,0.000271
2430,0.000271
2431,0.000271
2432,0.000271
2433,0.000271
2434,0.000271
2435,0.000271
2436,0.000270
2437,0.000270
2438,0.000270
2439,0.000270
2440,0.000270
2441,0.000270
2442,0.000270
2443,0.000270
2444,0.000269
2445,0.000269
2446,0.000269
2447,0.000269
2448,0.000269
2449,0.000269
2450,0.000269
2451,0.000269
2452,0.000268
2453,0.000268
2454,0.000268
2455,0.000268
2456,0.000268
2457,0.000268
2458,0.000268
2459,0.000268
2460,0.000267
2461,0.000267
2462,0.000267
2463,0.000267
2464,0.000267
2465,0.000267
2466,0.000267
2467,0.000267
2468,0.000266
2469,0.000266
2470,0.000266
2471,0.000266
2472,0.000266
2473,0.000266
2474,0.000266
2475,0.000266
2476,0.000265
2477,0.000265
2478,0.000265
2479,0.000265
2480,0.000265
2481,0.000265
2482,0.000265
2483,0.000265
2484,0.000264
2485,0.000264
2486,0.000264
2487,0.000264
2488,0.000264
2489,0.000264
2490,0.000264
2491,0.000264
2492,0.000263
2493,0.000263
2494,0.000263
2495,0.000263
2496,0.000263
2497,0.000263
2498,0.000263
2499,0.000263
2500,0.000262
2501,0.000262
2502,0.000262
2503,0.000262
2504,0.000262
2505,0.000262
2506,0.000262
2507,0.000262
2508,0.000261
2509,0.000261
2510,0.000261
2511,0.000261
2512,0.000261
2513,0.000261
2514,0.000261
2515,0.000261
2516,0.000261
2517,0.000260
2518,0.000260
2519,0.000260
2520,0.000260
2521,0.000260
2522,0.000260
2523,0.000260
2524,0.000260
2525,0.000259
2526,0.000259
2527,0.000259
2528,0.000259
2529,0.000259
2530,0.000259
2531,0.000259
2532,0.000259
2533,0.000259
2534,0.000258
2535,0.000258
2536,0.000258
2537,0.000258
2538,0.000258
2539,0.000258
2540,0.000258
2541,0.000258
2542,0.000257
2543,0.000257
2544,0.000257
2545,0.000257
2546,0.000257
2547,0.000257
2548,0.000257
2549,0.000257
2550,0.000257
2551,0.000256
2552,0.000256
2553,0.000256
2554,0.000256
2555,0.000256
2556,0.000256
2557,0.000256
2558,0.000256
2559,0.000255
2560,0.000255
2561,0.000255
2562,0.000255
2563,0.000255
2564,0.000255
2565,0.000255
2566,0.000255
2567,0.000255
2568,0.000254
2569,0.000254
2570,0.000254
2571,0.000254
2572,0.000254
2573,0.000254
2574,0.000254
2575,0.000254
2576,0.000254
2577,0.000253
2578,0.000253
2579,0.000253
2580,0.000253
2581,0.000253
2582,0.000253
2583,0.000253
2584,0.000253
2585,0.000253
2586,0.000252
2587,0.000252
2588,0.000252
2589,0.000252
2590,0.000252
2591,0.000252
2592,0.000252
2593,0.000252
2594,0.000252
2595,0.000251
2596,0.000251
2597,0.000251
2598,0.000251
2599,0.000251
2600,0.000251
2601,0.000251
2602,0.000251
2603,0.000250
2604,0.000250
2605,0.000250
2606,0.000250
2607,0.000250
2608,0.000250
2609,0.000250
2610,0.000250
2611,0.000250
2612,0.000250
2613,0.000249
2614,0.000249
2615,0.000249
2616,0.000249
2617,0.000249
2618,0.000249
2619,0.000249
2620,0.000249
2621,0.000249
2622,0.000248
2623,0.000248
2624,0.000248
2625,0.000248
2626,0.000248
2627,0.000248
2628,0.000248
2629,0.000248
2630,0.000248
2631,0.000247
2632,0.000247
2633,0.000247
2634,0.000247
2635,0.000247
2636,0.000247
2637,0.000247
2638,0.000247
2639,0.000247
2640,0.000246
2641,0.000246
2642,0.000246
2643,0.000246
2644,0.000246
2645,0.000246
2646,0.000246
2647,0.000246
2648,0.000246
2649,0.000245
2650,0.000245
2651,0.000245
2652,0.000245
2653,0.000245
2654,0.000245
2655,0.000245
2656,0.000245
2657,0.000245
2658,0.000245
2659,0.000244
2660,0.000244
2661,0.000244
2662,0.000244
2663,0.000244
2664,0.000244
2665,0.000244
2666,0.000244
2667,0.000244
2668,0.000243
2669,0.000243
2670,0.000243
2671,0.000243
2672,0.000243
2673,0.000243
2674,0.000243
2675,0.000243
2676,0.000243
2677,0.000243
2678,0.000242
2679,0.000242
2680,0.000242
2681,0.000242
2682,0.000242
2683,0.000242
2684,0.000242
2685,0.000242
2686,0.000242
2687,0.000241
2688,0.000241
2689,0.000241
2690,0.000241
2691,0.000241
2692,0.000241
2693,0.000241
2694,0.000241
2695,0.000241
2696,0.000241
2697,0.000240
2698,0.000240
2699,0.000240
2700,0.000240
2701,0.000240
2702,0.000240
2703,0.000240
2704,0.000240
2705,0.000240
2706,0.000240
2707,0.000239
2708,0.000239
2709,0.000239
2710,0.000239
2711,0.000239
2712,0.000239
2713,0.000239
2714,0.000239
2715,0.000239
2716,0.000239
2717,0.000238
2718,0.000238
2719,0.000238
2720,0.000238
2721,0.000238
2722,0.000238
2723,0.000238
2724,0.000238
2725,0.000238
2726,0.000238
2727,0.000237
2728,0.000237
2729,0.000237
2730,0.000237
2731,0.000237
2732,0.000237
2733,0.000237
2734,0.000237
2735,0.000237
2736,0.000237
2737,0.000236
2738,0.000236
2739,0.000236
2740,0.000236
2741,0.000236
2742,0.000236
2743,0.000236
2744,0.000236
2745,0.000236
2746,0.000236
2747,0.000235
2748,0.000235
2749,0.000235
2750,0.000235
2751,0.000235
2752,0.000235
2753,0.000235
2754,0.000235
2755,0.000235
2756,0.000235
2757,0.000234
2758,0.000234
2759,0.000234
2760,0.000234
2761,0.000234
2762,0.000234
2763,0.000234
2764,0.000234
2765,0.000234
2766,0.000234
2767,0.000233
2768,0.000233
2769,0.000233
2770,0.000233
2771,0.000233
2772,0.000233
2773,0.000233
2774,0.000233
2775,0.000233
2776,0.000233
2777,0.000233
2778,0.000232
2779,0.000232
2780,0.000232
2781,0.000232
2782,0.000232
2783,0.000232
2784,0.000232
2785,0.000232
2786,0.000232
2787,0.000232
2788,0.000231
2789,0.000231
2790,0.000231
2791,0.000231
2792,0.000231
2793,0.000231
2794,0.000231
2795,0.000231
2796,0.000231
2797,0.000231
2798,0.000230
2799,0.000230
2800,0.000230
2801,0.000230
2802,0.000230
2803,0.000230
2804,0.000230
2805,0.000230
2806,0.000230
2807,0.000230
2808,0.000230
2809,0.000229
2810,0.000229
2811,0.000229
2812,0.000229
2813,0.000229
2814,0.000229
2815,0.000229
2816,0.000229
2817,0.000229
2818,0.000229
2819,0.000229
2820,0.000228
2821,0.000228
2822,0.000228
2823,0.000228
2824,0.000228
2825,0.000228
2826,0.000228
2827,0.000228
2828,0.000228
2829,0.000228
2830,0.000228
2831,0.000227
2832,0.000227
2833,0.000227
2834,0.000227
2835,0.000227
2836,0.000227
2837,0.000227
2838,0.000227
2839,0.000227
2840,0.000227
2841,0.000226
2842,0.000226
2843,0.000226
2844,0.000226
2845,0.000226
2846,0.000226
2847,0.000226
2848,0.000226
2849,0.000226
2850,0.000226
2851,0.000226
2852,0.000225
2853,0.000225
2854,0.000225
2855,0.000225
2856,0.000225
2857,0.000225
2858,0.000225
2859,0.000225
2860,0.000225
2861,0.000225
2862,0.000225
2863,0.000224
2864,0.000224
2865,0.000224
2866,0.000224
2867,0.000224
2868,0.000224
2869,0.000224
2870,0.000224
2871,0.000224
2872,0.000224
2873,0.000224
2874,0.000224
2875,0.000223
2876,0.000223
2877,0.000223
2878,0.000223
2879,0.000223
2880,0.000223
2881,0.000223
2882,0.000223
2883,0.000223
2884,0.000223
2885,0.000223
2886,0.000222
2887,0.000222
2888,0.000222
2889,0.000222
2890,0.000222
2891,0.000222
2892,0.000222
2893,0.000222
2894,0.000222
2895,0.000222
2896,0.000222
2897,0.000221
2898,0.000221
2899,0.000221
2900,0.000221
2901,0.000221
2902,0.000221
2903,0.000221
2904,0.000221
2905,0.000221
2906,0.000221
2907,0.000221
2908,0.000221
2909,0.000220
2910,0.000220
2911,0.000220
2912,0.000220
2913,0.000220
2914,0.000220
2915,0.000220
2916,0.000220
2917,0.000220
2918,0.000220
2919,0.000220
2920,0.000219
2921,0.000219
2922,0.000219
2923,0.000219
2924,0.000219
2925,0.000219
2926,0.000219
2927,0.000219
2928,0.000219
2929,0.000219
2930,0.000219
2931,0.000219
2932,0.000218
2933,0.000218
2934,0.000218
2935,0.000218
2936,0.000218
2937,0.000218
2938,0.000218
2939,0.000218
2940,0.000218
2941,0.000218
2942,0.000218
2943,0.000217
2944,0.000217
2945,0.000217
2946,0.000217
2947,0.000217
2948,0.000217
2949,0.000217
2950,0.000217
2951,0.000217
2952,0.000217
2953,0.000217
2954,0.000217
2955,0.000216
2956,0.000216
2957,0.000216
2958,0.000216
2959,0.000216
2960,0.000216
2961,0.000216
2962,0.000216
2963,0.000216
2964,0.000216
2965,0.000216
2966,0.000216
2967,0.000215
2968,0.000215
2969,0.000215
2970,0.000215
2971,0.000215
2972,0.000215
2973,0.000215
2974,0.000215
2975,0.000215
2976,0.000215
2977,0.000215
2978,0.000215
2979,0.000214
2980,0.000214
2981,0.000214
2982,0.000214
2983,0.000214
2984,0.000214
2985,0.000214
2986,0.000214
2987,0.000214
2988,0.000214
2989,0.000214
2990,0.000214
2991,0.000213
2992,0.000213
2993,0.000213
2994,0.000213
2995,0.000213
2996,0.000213
2997,0.000213
2998,0.000213
2999,0.000213
3000,0.000213
